,Age,Annual_Premium,Vintage
5180,-2.0857723126783307,-2.0690018718751295,-2.176898393124671
3542,-2.0823015427077722,-2.0689952365025386,-2.1326696118561115
3661,-2.0710523185687153,-2.0689919888655206,-2.173462172160751
4937,-2.0710523185687153,-2.0689902987885427,-2.0719389812176923
4576,-2.102904797196948,-2.0689902987885427,-2.1516228763729535
5710,-2.0714699221744732,-2.068987008691363,-2.22052662062612
2108,-2.0894436780309738,-2.06898207611422,-2.1237943596647932
2655,-2.072293499282851,-2.06898207611422,-2.08524070801463
2313,-2.0976316483219035,-2.068973902056789,-2.099037086594554
3883,-2.0980097013296524,-2.068973862001344,-2.0913815342082733
5560,-2.1077175080663837,-2.0689607372281236,-2.2144068435579713
2723,-2.1265708834896353,-2.0689591346021254,-2.073996501046305
5126,-2.0735232612671703,-2.0689574954871945,-2.1313588553956153
3941,-2.1265708834896353,-2.0689542182856,-2.083112838461413
234,-2.0722332513491457,-2.0689509080312343,-2.116744178727463
3322,-2.1265708834896353,-2.0689509080312343,-2.1480310462075556
2041,-2.13350993876291,-2.0689492710303083,-2.0748014009501317
1578,-2.1265708834896353,-2.068947634371823,-2.127512314356138
926,-2.0772021904914224,-2.0689459980557894,-2.0725335681046486
1520,-2.1200410638797687,-2.0689362181802293,-2.0809599462051755
4484,-2.1200410638797687,-2.068932949888864,-2.113857149102256
5232,-2.3247243023123056,-2.0689329198563646,-2.158706878528883
4548,-2.0931936280054435,-2.068924785157555,-2.197588597075163
4122,-2.072293499282851,-2.0689231532395818,-2.1061366415095355
5500,-2.0976316483219035,-2.068916628994095,-2.1428233989997247
1729,-2.0722332513491457,-2.068910085744778,-2.2064474381511596
1499,-2.1641641375892045,-2.0689068292081787,-2.149513286134579
4715,-2.1077175080663837,-2.0689052247583257,-2.0755405218688514
4131,-2.1476399647288504,-2.0689003423690986,-2.2103985284484393
4239,-2.0894436780309738,-2.068898715591545,-2.0784122882244267
5767,-2.0980097013296524,-2.0688889621223288,-2.072839156894843
2237,-2.108208242346419,-2.0688857137074566,-2.113857149102256
5034,-2.1265708834896353,-2.068880843655479,-2.0733200743932665
2181,-2.1200410638797687,-2.0688775820198897,-2.1183519010522263
3988,-2.258376723232815,-2.0688678719289024,-2.1112618648715467
2761,-2.1641641375892045,-2.0688484457869434,-2.2006280914766903
447,-2.1265708834896353,-2.0688484457869434,-2.084877411152889
2737,-2.1200410638797687,-2.0688484457869434,-2.185739178820076
2393,-2.1265708834896353,-2.068846839651548,-2.0999251225698297
3888,-2.0931936280054435,-2.068835538568096,-2.1471588293820334
1658,-2.1265708834896353,-2.0688323127714368,-2.1957002868334667
5041,-2.0735232612671703,-2.06881781364961,-2.073756750771465
5319,-2.1265708834896353,-2.068811378505729,-2.083450766891313
1623,-2.1265708834896353,-2.0688033432988258,-2.217258372032906
2383,-2.0976316483219035,-2.068798526813617,-2.189375594815039
2883,-2.0710404781642575,-2.0687985246671863,-2.1085600828350453
2591,-2.079478830948788,-2.0687921059729435,-2.0804574136580625
5928,-2.085528378499407,-2.0687824882122507,-2.0797739298623563
1269,-2.073437450045076,-2.0687696837222296,-2.093685491723039
4268,-2.1194151825236576,-2.0687696837222296,-2.092903226616186
2786,-2.212497554757923,-2.0687680847030228,-2.16676130160124
2390,-2.1200410638797687,-2.068760105887443,-2.176898393124671
5421,-2.1077175080663837,-2.068760105887443,-2.0771791295899495
4587,-2.1730285420037605,-2.068752126355778,-2.1326696118561115
5355,-2.079478830948788,-2.068750518110856,-2.22052662062612
1125,-2.0722332513491457,-2.068750518110856,-2.131890978700482
1768,-2.212497554757923,-2.068742562218966,-2.173462172160751
5607,-2.073437450045076,-2.068736176287085,-2.191215254811106
640,-2.0750465822331217,-2.068736176287085,-2.0906421065493204
2762,-2.0722332513491457,-2.0687345844649263,-2.1116954742152663
1314,-2.212497554757923,-2.0687314196413054,-2.0734045979711544
2507,-2.1200410638797687,-2.0687218822160665,-2.086125177470641
3775,-2.1139202574682576,-2.068706013904136,-2.124291740822744
3862,-2.132723162051314,-2.068702819981511,-2.1690915816705383
1241,-2.0750465822331217,-2.068702819981511,-2.189375594815039
1228,-2.1200410638797687,-2.0686996761680243,-2.1004576911449098
5831,-2.0980097013296524,-2.0686996761680243,-2.073756750771465
1767,-2.1139202574682576,-2.0686980671320265,-2.116744178727463
3395,-2.071434191771389,-2.06869648353429,-2.081789319638692
2797,-2.1265708834896353,-2.0686949002792803,-2.1339946568732246
5208,-2.3106557297926438,-2.068690179837941,-2.1218729497925457
5478,-2.0772021904914224,-2.068683827089356,-2.1372428805359194
4339,-2.0772021904914224,-2.068668069678121,-2.217258372032906
5712,-2.0980097013296524,-2.0686601894593197,-2.22052662062612
4513,-2.1200410638797687,-2.0686507082720285,-2.1602891726630906
2995,-2.0710404781642575,-2.0686413118646074,-2.144254252264889
3334,-2.13350993876291,-2.0686334206344243,-2.1353339907516995
1396,-2.093522734717049,-2.068631891560215,-2.153139475035448
5934,-2.2020289340801282,-2.068631851087214,-2.1577750247180907
4228,-2.085528378499407,-2.0686177405834885,-2.204493351196029
4084,-2.191961112166097,-2.0686177405834885,-2.083112838461413
3803,-2.1476399647288504,-2.06861621844942,-2.1811086227985106
2808,-2.102904797196948,-2.0686099134087863,-2.1690915816705383
874,-2.0772021904914224,-2.068606831021058,-2.0775759067502806
3766,-2.077060443553136,-2.068605267648336,-2.105553231054693
1091,-2.0823015427077722,-2.068605267648336,-2.0733200743932665
282,-2.1265708834896353,-2.0686021419300475,-2.0736216272471895
3774,-2.108208242346419,-2.0685911631449985,-2.08232885851831
1840,-2.0980097013296524,-2.068581858151579,-2.113857149102256
295,-2.296986535885323,-2.0685803002580654,-2.1345383537448077
5063,-2.0825084208381712,-2.068578742707021,-2.16676130160124
3295,-2.108208242346419,-2.068578690384773,-2.0840331366520113
386,-2.0980097013296524,-2.068578690384773,-2.124291740822744
4290,-2.1139202574682576,-2.0685725159276656,-2.073756750771465
2168,-2.1139202574682576,-2.0685709060470634,-2.073996501046305
2538,-2.0976316483219035,-2.068564684745426,-2.1106360611965487
5011,-2.13350993876291,-2.068561576150672,-2.0718620802217584
3045,-2.108208242346419,-2.068561576150672,-2.089916957687193
5810,-2.13350993876291,-2.0685553630736484,-2.073123148178577
2950,-2.1139202574682576,-2.0685538106613732,-2.0913815342082733
1500,-2.140858452685774,-2.068552316736837,-2.0723526349167978
2159,-2.089159139414817,-2.068541403698073,-2.0804574136580625
1187,-2.079478830948788,-2.068538366585103,-2.127512314356138
4317,-2.1139202574682576,-2.0685367567414827,-2.1116954742152663
4120,-2.339192107322954,-2.068527535644832,-2.0736216272471895
4364,-2.0976316483219035,-2.068527472080995,-2.1267676745115223
4093,-2.0980097013296524,-2.068525989737627,-2.0809599462051755
5067,-2.113364963443682,-2.0685228989502766,-2.175872680576817
2305,-2.1139202574682576,-2.0685212891610183,-2.1786379513827816
4644,-2.093522734717049,-2.0685212891610183,-2.149513286134579
2105,-2.1139202574682576,-2.068519809532904,-2.1386165765836482
5445,-2.140858452685774,-2.068519809532904,-2.0725335681046486
3179,-2.13350993876291,-2.0685167214853992,-2.093220666050681
1648,-2.0722332513491457,-2.0685166555693995,-2.1004576911449098
3530,-2.077060443553136,-2.0685120250620903,-2.0718990733183746
418,-2.270846880486604,-2.068510482244881,-2.0718734396568665
4406,-2.0980097013296524,-2.0684951435078984,-2.1123297594154957
5116,-2.1139202574682576,-2.068492066419041,-2.073013362834014
4689,-2.1077175080663837,-2.0684905283885113,-2.0720193962639195
4368,-2.0894436780309738,-2.0684889907001773,-2.1968200477853985
3008,-2.1258679774378892,-2.0684889187886535,-2.167432046829661
3011,-2.0722332513491457,-2.068487453354357,-2.11561914722079
2424,-2.0976316483219035,-2.0684859163509364,-2.086125177470641
76,-2.139980551999801,-2.0684858437780838,-2.207244684655808
1471,-2.071434191771389,-2.068484379690129,-2.0733200743932665
2843,-2.079478830948788,-2.068482770138057,-2.1085600828350453
1016,-2.1265708834896353,-2.0684751669165182,-2.0797739298623563
332,-2.0750465822331217,-2.0684690319168935,-2.1358834730232514
3150,-2.089159139414817,-2.0684643570849586,-2.1451094422523225
2890,-2.0823015427077722,-2.068458308852004,-2.078590042263918
2110,-2.1200410638797687,-2.0684521091315267,-2.094008745501406
4638,-2.1200410638797687,-2.0684521091315267,-2.1949374808765656
4865,-2.0710523185687153,-2.0684491310095465,-2.0995611845213746
4161,-2.072293499282851,-2.0684491310095465,-2.201408123568828
5655,-2.1200410638797687,-2.0684476025677343,-2.0793057732502644
4408,-2.113364963443682,-2.0684445467117305,-2.071864995004577
5339,-2.1139202574682576,-2.0684444652983016,-2.105553231054693
2571,-2.102473005953386,-2.068433862002588,-2.0981633306863516
1689,-2.0976316483219035,-2.068433862002588,-2.1386165765836482
5468,-2.13350993876291,-2.068430812310667,-2.072839156894843
2965,-2.1200410638797687,-2.0684064640906348,-2.083450766891313
4945,-2.102904797196948,-2.0684049452377087,-2.0784122882244267
4907,-2.13350993876291,-2.0684048554702743,-2.087430052675333
4740,-2.1200410638797687,-2.068400390734026,-2.0745188260702134
5359,-2.1476399647288504,-2.0683988732509464,-2.1684150737766705
4642,-2.1265708834896353,-2.068391290973195,-2.1471588293820334
4592,-2.079478830948788,-2.0683911983497802,-2.0794951764089182
1704,-2.071434191771389,-2.068386745716089,-2.203339340660654
5197,-2.079478830948788,-2.0683822035409127,-2.0812640574572354
1107,-2.1200410638797687,-2.0683791771366833,-2.072182242225394
2892,-2.072293499282851,-2.068364065662746,-2.1280270705372244
3392,-2.1200410638797687,-2.068364065662746,-2.1123297594154957
4906,-2.0980097013296524,-2.068361047477519,-2.0749208925583966
3433,-2.073437450045076,-2.0683579311356626,-2.086125177470641
3013,-2.102904797196948,-2.0683579311356626,-2.1949374808765656
3059,-2.1265708834896353,-2.06835652276843,-2.07885189274072
144,-2.1265708834896353,-2.06835501521675,-2.129300753055138
1401,-2.072293499282851,-2.0683504946170013,-2.154045761788601
8,-2.0931936280054435,-2.0683444719449655,-2.152520643581693
1552,-2.0710404781642575,-2.068342967133238,-2.0723526349167978
4414,-2.2233668074848323,-2.068336951310685,-2.203339340660654
2423,-2.0980097013296524,-2.068330835874929,-2.1149594114499672
4457,-2.1557012195321574,-2.068324829784239,-2.073123148178577
1335,-2.0823015427077722,-2.068323329118294,-2.0762172508952004
1466,-2.13350993876291,-2.068318936719545,-2.090942099712458
5860,-2.1139202574682576,-2.0683159390821606,-2.093685491723039
2942,-2.3106557297926438,-2.0683114451945928,-2.1386165765836482
1694,-2.1139202574682576,-2.068294993976541,-2.0757347759156923
2759,-2.102904797196948,-2.068284546595309,-2.1255225646987332
5853,-2.073437450045076,-2.0682844320880927,-2.1149594114499672
3635,-2.077060443553136,-2.068283055482106,-2.0775759067502806
2903,-2.1139202574682576,-2.068279958876233,-2.1145084003375993
2043,-2.0772021904914224,-2.06827709445382,-2.209218812417009
4226,-2.0714699221744732,-2.068268045389817,-2.1250193910046304
4545,-2.108208242346419,-2.068263583486707,-2.085494155770504
3362,-2.4010528166086624,-2.068263583486707,-2.1987169178430443
502,-2.073437450045076,-2.068260610598176,-2.1786379513827816
3133,-2.13350993876291,-2.0682502162829186,-2.079035471498517
3927,-2.0750465822331217,-2.06824292487759,-2.086125177470641
4011,-2.1265708834896353,-2.06824292487759,-2.108143881945206
1501,-2.139980551999801,-2.06824292487759,-2.164155862434355
3544,-2.1200410638797687,-2.068241443353325,-2.1602891726630906
5448,-2.1200410638797687,-2.06823700083583,-2.113411937820495
1969,-2.13350993876291,-2.06823700083583,-2.072679225328632
4480,-2.0976316483219035,-2.068236876836747,-2.180391808682818
174,-2.2233668074848323,-2.068236876836747,-2.0797739298623563
3121,-2.4175146794609335,-2.068232436523135,-2.116744178727463
71,-2.1139202574682576,-2.0682281250470007,-2.0999251225698297
2500,-2.1139202574682576,-2.0682250428542828,-2.117206787175811
5642,-2.108208242346419,-2.0682148344802327,-2.0809599462051755
4510,-2.1139202574682576,-2.068213230803935,-2.1345383537448077
1781,-2.1730285420037605,-2.068213230803935,-2.086125177470641
448,-2.0980097013296524,-2.068205859409807,-2.2064474381511596
26,-2.13350993876291,-2.0682029132510147,-2.102293547900101
4371,-2.108208242346419,-2.0681986281257236,-2.1651218257732756
3868,-2.1265708834896353,-2.0681927451798776,-2.129300753055138
5102,-2.1730285420037605,-2.0681927451798776,-2.081789319638692
720,-2.1730285420037605,-2.0681793933278767,-2.0725335681046486
1100,-2.1200410638797687,-2.0681765953325533,-2.1267676745115223
4438,-2.102473005953386,-2.068174993108868,-2.0773394076704195
1327,-2.093522734717049,-2.068174993108868,-2.097811013735053
2378,-2.093522734717049,-2.068169268191478,-2.1751731335143
5879,-2.0735232612671703,-2.0681676662643467,-2.2103985284484393
5550,-2.1265708834896353,-2.0681632742698346,-2.073013362834014
2046,-2.0710523185687153,-2.0681561009130087,-2.076074451268936
675,-2.1200410638797687,-2.068154499533626,-2.119037096655995
836,-2.0710523185687153,-2.068150116791757,-2.1625392121557914
4698,-2.0894436780309738,-2.0681428190756277,-2.1428233989997247
2199,-2.0714699221744732,-2.0681428190756277,-2.140004561471401
3500,-2.108208242346419,-2.0681385876927996,-2.1428233989997247
359,-2.0894436780309738,-2.068137130484023,-2.076951080210761
1757,-2.0750465822331217,-2.0681298495760467,-2.0721443505078474
2497,-2.0894436780309738,-2.0681240310143805,-2.104579510439657
2522,-2.108208242346419,-2.0681238851082755,-2.0734045979711544
5000,-2.212497554757923,-2.0681196706886906,-2.1051544450411575
2944,-2.1139202574682576,-2.0681080582229425,-2.0735312752395307
2122,-2.093522734717049,-2.0680992126906643,-2.1577750247180907
5981,-2.113364963443682,-2.0680948690150354,-2.193069216692259
177,-2.1265708834896353,-2.068086343925219,-2.2123955326779834
4515,-2.093522734717049,-2.0680833009586577,-2.0913815342082733
2346,-2.072293499282851,-2.0680760820608777,-2.085494155770504
2231,-2.0980097013296524,-2.068071910535573,-2.086125177470641
1474,-2.089159139414817,-2.0680675871965795,-2.0812640574572354
2255,-2.102904797196948,-2.0680602306420406,-2.208415830421285
4812,-2.0710404781642575,-2.068058949765798,-2.1013684788669478
5558,-2.0750465822331217,-2.068058791660113,-2.213209981633475
1352,-2.102904797196948,-2.0680560733618956,-2.085494155770504
3811,-2.1265708834896353,-2.068054635673634,-2.203339340660654
3877,-2.0735232612671703,-2.068045856243322,-2.119037096655995
1979,-2.1139202574682576,-2.0680444206882216,-2.1741559611732546
2917,-2.0710404781642575,-2.068041711890902,-2.1230752026106368
1665,-2.072293499282851,-2.068034381397813,-2.1821599654218327
3572,-2.1265708834896353,-2.0680286521994597,-2.07409850943412
554,-2.13350993876291,-2.068027220756817,-2.126258709139809
478,-2.191961112166097,-2.068025953827905,-2.1366876137990287
3933,-2.1139202574682576,-2.0680216633663084,-2.072839156894843
5891,-2.108208242346419,-2.0680216633663084,-2.0720193962639195
225,-2.077060443553136,-2.068014353191818,-2.090211134379458
4063,-2.0825084208381712,-2.0680130916896244,-2.082007839690138
5732,-2.1265708834896353,-2.068008810474825,-2.0762172508952004
1180,-2.1139202574682576,-2.068002938659256,-2.0814767548451103
2857,-2.13350993876291,-2.0680015133846057,-2.1358834730232514
3044,-2.102473005953386,-2.067994392152394,-2.1326696118561115
3377,-2.132723162051314,-2.067994392152394,-2.117206787175811
3610,-2.102904797196948,-2.067990294160615,-2.072679225328632
4113,-2.1200410638797687,-2.067988872225931,-2.1313588553956153
2930,-2.1730285420037605,-2.0679860293842287,-2.10323289846034
4731,-2.0894436780309738,-2.0679844368200913,-2.0846297836458314
4398,-2.0931936280054435,-2.067983016000537,-2.0743583624425854
2356,-2.13350993876291,-2.067981767690253,-2.11561914722079
2997,-2.1557012195321574,-2.0679801753894376,-2.197588597075163
4245,-2.1265708834896353,-2.067973079858567,-2.072182242225394
2561,-2.073437450045076,-2.067970244045223,-2.1724535384710864
1231,-2.0857723126783307,-2.06796900110142,-2.089916957687193
3391,-2.0980097013296524,-2.0679675843039016,-2.087430052675333
3942,-2.071434191771389,-2.0679661678489714,-2.1218729497925457
2459,-2.3106557297926438,-2.0679661678489714,-2.076074451268936
1787,-2.1200410638797687,-2.067958914498452,-2.1008274388086017
2641,-2.1200410638797687,-2.0679506094469096,-2.113411937820495
2518,-2.0976316483219035,-2.067939140565376,-2.1684150737766705
3949,-2.0825084208381712,-2.0679349120323804,-2.1634966459201825
2673,-2.1200410638797687,-2.067933503206846,-2.211207244597394
920,-2.1265708834896353,-2.067929278785914,-2.1127691701044826
4454,-2.1258679774378892,-2.067928053017808,-2.0913815342082733
5971,-2.0710523185687153,-2.067923651022647,-2.1008274388086017
1987,-2.1139202574682576,-2.0679180287422207,-2.071913647207345
3307,-2.0751594205352744,-2.0679154035546796,-2.074632490131754
2468,-2.102473005953386,-2.0679154035546796,-2.0773394076704195
